player_name,game_date,release_speed,pitch_number,at_bat_number
"Wheeler, Zack",2024-08-09,95.4,1,35
"Wheeler, Zack",2024-08-09,95.7,5,29
"Wheeler, Zack",2024-08-09,95.3,1,29
"Wheeler, Zack",2024-08-09,94,1,27
"Wheeler, Zack",2024-08-09,95.6,3,23
"Wheeler, Zack",2024-08-09,96.1,2,23
"Wheeler, Zack",2024-08-09,96.2,6,22
"Wheeler, Zack",2024-08-09,95.5,3,21
"Wheeler, Zack",2024-08-09,94.5,1,21
"Wheeler, Zack",2024-08-09,95.4,4,16
"Wheeler, Zack",2024-08-09,96.2,3,16
"Wheeler, Zack",2024-08-09,95,3,15
"Wheeler, Zack",2024-08-09,95,1,15
"Wheeler, Zack",2024-08-09,95.4,3,14
"Wheeler, Zack",2024-08-09,95.6,1,14
"Wheeler, Zack",2024-08-09,96,4,13
"Wheeler, Zack",2024-08-09,96.5,1,9
"Wheeler, Zack",2024-08-09,96.2,1,8
"Wheeler, Zack",2024-08-09,96.5,3,7
"Wheeler, Zack",2024-08-09,96.4,1,7
"Wheeler, Zack",2024-08-09,96.8,6,6
"Wheeler, Zack",2024-08-09,97.2,5,6
"Wheeler, Zack",2024-08-09,96.4,3,6
"Wheeler, Zack",2024-08-09,97.1,1,6
"Wheeler, Zack",2024-08-09,97.8,6,5
"Wheeler, Zack",2024-08-09,96.4,5,5
"Wheeler, Zack",2024-08-09,96.5,1,5
"Wheeler, Zack",2024-08-09,97.2,2,4
"Wheeler, Zack",2024-08-09,96.8,1,4
"Gausman, Kevin",2024-08-08,96.1,3,63
"Gausman, Kevin",2024-08-08,96.1,2,63
"Gausman, Kevin",2024-08-08,95.8,1,63
"Gausman, Kevin",2024-08-08,94.4,3,62
"Gausman, Kevin",2024-08-08,94.7,3,58
"Gausman, Kevin",2024-08-08,94.9,1,58
"Gausman, Kevin",2024-08-08,93.5,2,57
"Gausman, Kevin",2024-08-08,92.5,1,56
"Gausman, Kevin",2024-08-08,95.6,1,49
"Gausman, Kevin",2024-08-08,94.9,3,47
"Gausman, Kevin",2024-08-08,94.9,2,47
"Gausman, Kevin",2024-08-08,94.3,1,47
"Gausman, Kevin",2024-08-08,94.1,2,39
"Gausman, Kevin",2024-08-08,92.9,1,39
"Gausman, Kevin",2024-08-08,95.4,2,38
"Gausman, Kevin",2024-08-08,95,6,37
"Gausman, Kevin",2024-08-08,93.8,5,37
"Gausman, Kevin",2024-08-08,93.4,1,33
"Gausman, Kevin",2024-08-08,94.7,3,32
"Gausman, Kevin",2024-08-08,95.1,2,32
"Gausman, Kevin",2024-08-08,93.7,1,32
"Gausman, Kevin",2024-08-08,93.4,4,31
"Gausman, Kevin",2024-08-08,94.2,2,30
"Gausman, Kevin",2024-08-08,94.1,1,30
"Gausman, Kevin",2024-08-08,95.4,8,24
"Gausman, Kevin",2024-08-08,96,6,24
"Gausman, Kevin",2024-08-08,96.7,4,23
"Gausman, Kevin",2024-08-08,95.8,2,23
"Gausman, Kevin",2024-08-08,96.4,1,23
"Gausman, Kevin",2024-08-08,94.6,1,21
"Gausman, Kevin",2024-08-08,95.1,3,20
"Gausman, Kevin",2024-08-08,95,2,20
"Gausman, Kevin",2024-08-08,95,1,20
"Gausman, Kevin",2024-08-08,93.5,1,19
"Gausman, Kevin",2024-08-08,96.2,4,13
"Gausman, Kevin",2024-08-08,93.8,2,13
"Gausman, Kevin",2024-08-08,95.3,1,13
"Gausman, Kevin",2024-08-08,94.2,1,12
"Gausman, Kevin",2024-08-08,92.6,2,11
"Gausman, Kevin",2024-08-08,92.5,1,11
"Gausman, Kevin",2024-08-08,94.5,1,3
"Gausman, Kevin",2024-08-08,95.1,3,2
"Gausman, Kevin",2024-08-08,93.6,2,2
"Gausman, Kevin",2024-08-08,94.3,1,2
"Gausman, Kevin",2024-08-08,94.5,1,1
"Cole, Gerrit",2024-08-16,96.1,5,47
"Cole, Gerrit",2024-08-16,96.3,3,47
"Cole, Gerrit",2024-08-16,96.2,2,47
"Cole, Gerrit",2024-08-16,96.4,2,45
"Cole, Gerrit",2024-08-16,95.1,6,44
"Cole, Gerrit",2024-08-16,96.1,5,44
"Cole, Gerrit",2024-08-16,93.9,3,44
"Cole, Gerrit",2024-08-16,94,2,43
"Cole, Gerrit",2024-08-16,93.7,1,43
"Cole, Gerrit",2024-08-16,95.8,5,38
"Cole, Gerrit",2024-08-16,94.4,2,38
"Cole, Gerrit",2024-08-16,94.5,4,37
"Cole, Gerrit",2024-08-16,93.8,2,37
"Cole, Gerrit",2024-08-16,94,1,37
"Cole, Gerrit",2024-08-16,96.2,3,31
"Cole, Gerrit",2024-08-16,94,5,30
"Cole, Gerrit",2024-08-16,94.4,3,30
"Cole, Gerrit",2024-08-16,94.6,2,30
"Cole, Gerrit",2024-08-16,94.6,1,29
"Cole, Gerrit",2024-08-16,96.6,7,25
"Cole, Gerrit",2024-08-16,96,5,25
"Cole, Gerrit",2024-08-16,96.1,3,25
"Cole, Gerrit",2024-08-16,96.4,1,25
"Cole, Gerrit",2024-08-16,97.5,4,24
"Cole, Gerrit",2024-08-16,96.1,3,24
"Cole, Gerrit",2024-08-16,94.6,3,23
"Cole, Gerrit",2024-08-16,93.4,2,22
"Cole, Gerrit",2024-08-16,97.6,4,18
"Cole, Gerrit",2024-08-16,96.9,3,17
"Cole, Gerrit",2024-08-16,96.5,4,16
"Cole, Gerrit",2024-08-16,96.2,2,16
"Cole, Gerrit",2024-08-16,96.8,1,16
"Cole, Gerrit",2024-08-16,96.3,7,15
"Cole, Gerrit",2024-08-16,96.3,6,15
"Cole, Gerrit",2024-08-16,95.1,3,15
"Cole, Gerrit",2024-08-16,95.3,2,15
"Cole, Gerrit",2024-08-16,94.8,5,14
"Cole, Gerrit",2024-08-16,94.3,4,14
"Cole, Gerrit",2024-08-16,94.9,4,9
"Cole, Gerrit",2024-08-16,95,2,9
"Cole, Gerrit",2024-08-16,94.8,1,9
"Cole, Gerrit",2024-08-16,94.1,1,8
"Cole, Gerrit",2024-08-16,95.1,1,7
"Webb, Logan",2024-08-15,93.2,5,59
"Wheeler, Zack",2024-08-15,95.2,3,52
"Wheeler, Zack",2024-08-15,95.7,2,51
"Webb, Logan",2024-08-15,92.6,4,50
"Wheeler, Zack",2024-08-15,94.4,3,49
"Wheeler, Zack",2024-08-15,94.9,2,49
"Wheeler, Zack",2024-08-15,94.5,1,48
"Webb, Logan",2024-08-15,92.2,3,49
"Wheeler, Zack",2024-08-15,94.5,3,44
"Wheeler, Zack",2024-08-15,94.5,2,44
"Wheeler, Zack",2024-08-15,94.9,6,43
"Wheeler, Zack",2024-08-15,95.4,3,43
"Wheeler, Zack",2024-08-15,94.4,1,42
"Wheeler, Zack",2024-08-15,93,1,41
"Webb, Logan",2024-08-15,93.1,2,34
"Wheeler, Zack",2024-08-15,96.2,2,29
"Wheeler, Zack",2024-08-15,95.5,5,28
"Wheeler, Zack",2024-08-15,95.8,4,28
"Wheeler, Zack",2024-08-15,95.1,1,28
"Wheeler, Zack",2024-08-15,95.5,6,27
"Wheeler, Zack",2024-08-15,95.4,6,23
"Wheeler, Zack",2024-08-15,94.4,1,22
"Wheeler, Zack",2024-08-15,94.5,2,21
"Wheeler, Zack",2024-08-15,94,1,21
"Webb, Logan",2024-08-15,93,4,19
"Wheeler, Zack",2024-08-15,95.3,1,16
"Wheeler, Zack",2024-08-15,94.6,3,15
"Wheeler, Zack",2024-08-15,94.9,2,15
"Wheeler, Zack",2024-08-15,94.5,1,14
"Wheeler, Zack",2024-08-15,95.3,5,13
"Wheeler, Zack",2024-08-15,95.1,4,13
"Wheeler, Zack",2024-08-15,94.5,2,13
"Wheeler, Zack",2024-08-15,94.9,1,13
"Webb, Logan",2024-08-15,93.5,5,8
"Wheeler, Zack",2024-08-15,96.5,2,3
"Wheeler, Zack",2024-08-15,95.8,1,3
"Wheeler, Zack",2024-08-15,96.6,5,2
"Webb, Logan",2024-08-15,93.3,1,8
"Wheeler, Zack",2024-08-15,96.2,9,1
"Wheeler, Zack",2024-08-15,96.4,8,1
"Wheeler, Zack",2024-08-15,96.7,7,1
"Wheeler, Zack",2024-08-15,95.6,5,1
"Webb, Logan",2024-08-15,94.6,4,1
"Wheeler, Zack",2024-08-15,96.7,4,1
"Wheeler, Zack",2024-08-15,95.9,3,1
"Wheeler, Zack",2024-08-15,95.3,1,1
"Gausman, Kevin",2024-08-13,94.5,7,58
"Gausman, Kevin",2024-08-13,95.3,6,58
"Gausman, Kevin",2024-08-13,96,4,58
"Gausman, Kevin",2024-08-13,93.7,3,58
"Gausman, Kevin",2024-08-13,94.6,2,58
"Gausman, Kevin",2024-08-13,96.2,1,58
"Gausman, Kevin",2024-08-13,95.2,8,57
"Gausman, Kevin",2024-08-13,94.6,7,57
"Gausman, Kevin",2024-08-13,95.2,6,57
"Gausman, Kevin",2024-08-13,93,2,57
"Gausman, Kevin",2024-08-13,93.2,1,57
"Gausman, Kevin",2024-08-13,90.6,3,56
"Gausman, Kevin",2024-08-13,92.5,1,50
"Gausman, Kevin",2024-08-13,91.8,1,49
"Gausman, Kevin",2024-08-13,91.6,3,48
"Gausman, Kevin",2024-08-13,93.4,1,44
"Gausman, Kevin",2024-08-13,94.2,3,43
"Gausman, Kevin",2024-08-13,93.2,2,43
"Gausman, Kevin",2024-08-13,92.4,5,41
"Gausman, Kevin",2024-08-13,92.7,3,41
"Gausman, Kevin",2024-08-13,92.2,2,41
"Gausman, Kevin",2024-08-13,95.1,6,40
"Gausman, Kevin",2024-08-13,93.2,4,40
"Gausman, Kevin",2024-08-13,92.2,1,40
"Gausman, Kevin",2024-08-13,93.3,9,36
"Gausman, Kevin",2024-08-13,94,8,36
"Gausman, Kevin",2024-08-13,94.9,7,36
"Gausman, Kevin",2024-08-13,94.9,6,36
"Gausman, Kevin",2024-08-13,94.4,1,36
"Gausman, Kevin",2024-08-13,95.6,3,35
"Gausman, Kevin",2024-08-13,94.2,5,34
"Gausman, Kevin",2024-08-13,93.3,2,29
"Gausman, Kevin",2024-08-13,93.4,3,28
"Gausman, Kevin",2024-08-13,92.8,2,28
"Gausman, Kevin",2024-08-13,90.7,1,28
"Gausman, Kevin",2024-08-13,93,4,27
"Gausman, Kevin",2024-08-13,91.1,1,27
"Gausman, Kevin",2024-08-13,92.1,1,26
"Gausman, Kevin",2024-08-13,93.1,1,19
"Gausman, Kevin",2024-08-13,93.6,7,18
"Gausman, Kevin",2024-08-13,93.2,4,18
"Gausman, Kevin",2024-08-13,90.8,3,18
"Gausman, Kevin",2024-08-13,94,1,18
"Gausman, Kevin",2024-08-13,92.2,4,17
"Gausman, Kevin",2024-08-13,94.3,3,17
"Gausman, Kevin",2024-08-13,93.4,2,17
"Gausman, Kevin",2024-08-13,92.1,1,17
"Gausman, Kevin",2024-08-13,94.7,5,16
"Gausman, Kevin",2024-08-13,92.5,2,16
"Gausman, Kevin",2024-08-13,92,1,16
"Gausman, Kevin",2024-08-13,91,1,15
"Gausman, Kevin",2024-08-13,92.4,2,11
"Gausman, Kevin",2024-08-13,94.1,1,11
"Gausman, Kevin",2024-08-13,93.6,3,10
"Gausman, Kevin",2024-08-13,92,1,10
"Gausman, Kevin",2024-08-13,92.6,1,9
"Gausman, Kevin",2024-08-13,91,4,8
"Gausman, Kevin",2024-08-13,90.9,2,8
"Gausman, Kevin",2024-08-13,91.1,1,8
"Gausman, Kevin",2024-08-25,96.1,3,51
"Gausman, Kevin",2024-08-25,95.1,2,51
"Gausman, Kevin",2024-08-25,93.2,1,51
"Gausman, Kevin",2024-08-25,96,7,49
"Gausman, Kevin",2024-08-25,95.6,6,49
"Gausman, Kevin",2024-08-25,94,1,43
"Gausman, Kevin",2024-08-25,92.2,4,41
"Gausman, Kevin",2024-08-25,93.9,1,35
"Gausman, Kevin",2024-08-25,97.3,3,34
"Gausman, Kevin",2024-08-25,93.7,7,26
"Gausman, Kevin",2024-08-25,95.4,6,26
"Gausman, Kevin",2024-08-25,93.7,3,26
"Gausman, Kevin",2024-08-25,91.6,2,26
"Gausman, Kevin",2024-08-25,93.4,1,26
"Gausman, Kevin",2024-08-25,92.7,3,24
"Gausman, Kevin",2024-08-25,94.2,1,24
"Gausman, Kevin",2024-08-25,94.1,1,16
"Gausman, Kevin",2024-08-25,96.3,6,15
"Gausman, Kevin",2024-08-25,95.2,3,15
"Gausman, Kevin",2024-08-25,95.9,2,15
"Gausman, Kevin",2024-08-25,92.5,1,15
"Gausman, Kevin",2024-08-25,94.7,5,14
"Gausman, Kevin",2024-08-25,96.2,4,14
"Gausman, Kevin",2024-08-25,93.9,1,14
"Gausman, Kevin",2024-08-25,94.4,2,10
"Gausman, Kevin",2024-08-25,93.3,2,9
"Gausman, Kevin",2024-08-25,92.7,1,9
"Gausman, Kevin",2024-08-25,92.3,3,8
"Gausman, Kevin",2024-08-25,95,3,3
"Gausman, Kevin",2024-08-25,93.1,2,3
"Gausman, Kevin",2024-08-25,94.7,1,3
"Gausman, Kevin",2024-08-25,95.7,6,2
"Gausman, Kevin",2024-08-25,94.3,1,2
"Gausman, Kevin",2024-08-25,94,3,1
"Gausman, Kevin",2024-08-25,93.5,2,1
"Gausman, Kevin",2024-08-25,94.9,1,1
"Cole, Gerrit",2024-08-22,97.3,5,46
"Cole, Gerrit",2024-08-22,95.3,4,45
"Cole, Gerrit",2024-08-22,96.6,1,45
"Cole, Gerrit",2024-08-22,94.2,1,44
"Cole, Gerrit",2024-08-22,97.5,2,36
"Cole, Gerrit",2024-08-22,97.3,5,35
"Cole, Gerrit",2024-08-22,97.5,3,35
"Cole, Gerrit",2024-08-22,95.4,2,35
"Cole, Gerrit",2024-08-22,95.2,2,34
"Cole, Gerrit",2024-08-22,95.4,1,34
"Cole, Gerrit",2024-08-22,97,1,25
"Cole, Gerrit",2024-08-22,94.5,3,24
"Cole, Gerrit",2024-08-22,98.8,4,20
"Cole, Gerrit",2024-08-22,98.3,2,20
"Cole, Gerrit",2024-08-22,97.6,2,19
"Cole, Gerrit",2024-08-22,97.9,9,18
"Cole, Gerrit",2024-08-22,97.8,7,18
"Cole, Gerrit",2024-08-22,97.2,6,18
"Cole, Gerrit",2024-08-22,96.9,5,18
"Cole, Gerrit",2024-08-22,96.8,4,18
"Cole, Gerrit",2024-08-22,96.7,3,18
"Cole, Gerrit",2024-08-22,95.5,1,18
"Cole, Gerrit",2024-08-22,96.7,3,17
"Cole, Gerrit",2024-08-22,95.9,2,16
"Cole, Gerrit",2024-08-22,97.3,5,12
"Cole, Gerrit",2024-08-22,97.3,3,12
"Cole, Gerrit",2024-08-22,96.9,2,12
"Cole, Gerrit",2024-08-22,97.8,1,12
"Cole, Gerrit",2024-08-22,96.4,4,11
"Cole, Gerrit",2024-08-22,97.3,3,11
"Cole, Gerrit",2024-08-22,98,3,10
"Cole, Gerrit",2024-08-22,97.8,1,10
"Cole, Gerrit",2024-08-22,95.8,4,9
"Cole, Gerrit",2024-08-22,94.7,3,9
"Cole, Gerrit",2024-08-22,97.1,4,4
"Cole, Gerrit",2024-08-22,97.1,2,4
"Cole, Gerrit",2024-08-22,96.9,4,3
"Cole, Gerrit",2024-08-22,97.1,5,2
"Cole, Gerrit",2024-08-22,96.1,3,2
"Cole, Gerrit",2024-08-22,95.5,1,2
"Cole, Gerrit",2024-08-22,94.6,2,1
"Cole, Gerrit",2024-08-22,95.4,1,1
"Webb, Logan",2024-08-21,93,4,40
"Wheeler, Zack",2024-08-20,95.9,6,48
"Wheeler, Zack",2024-08-20,94.3,4,47
"Wheeler, Zack",2024-08-20,94.1,3,46
"Wheeler, Zack",2024-08-20,94.7,3,45
"Wheeler, Zack",2024-08-20,94.9,1,41
"Wheeler, Zack",2024-08-20,93.1,2,40
"Wheeler, Zack",2024-08-20,95.6,1,40
"Wheeler, Zack",2024-08-20,95.3,3,39
"Wheeler, Zack",2024-08-20,95,1,39
"Wheeler, Zack",2024-08-20,94.3,4,38
"Wheeler, Zack",2024-08-20,94.8,3,38
"Wheeler, Zack",2024-08-20,95.3,4,34
"Wheeler, Zack",2024-08-20,95,2,34
"Wheeler, Zack",2024-08-20,95.8,7,25
"Wheeler, Zack",2024-08-20,94.2,3,25
"Wheeler, Zack",2024-08-20,94.6,2,25
"Wheeler, Zack",2024-08-20,94.4,1,25
"Wheeler, Zack",2024-08-20,94.4,4,24
"Wheeler, Zack",2024-08-20,93.8,4,23
"Wheeler, Zack",2024-08-20,94.9,3,23
"Wheeler, Zack",2024-08-20,94.7,5,21
"Wheeler, Zack",2024-08-20,95.1,4,21
"Wheeler, Zack",2024-08-20,95.4,3,21
"Wheeler, Zack",2024-08-20,94.4,1,21
"Wheeler, Zack",2024-08-20,94.6,2,17
"Wheeler, Zack",2024-08-20,94.4,1,17
"Wheeler, Zack",2024-08-20,95.6,4,15
"Wheeler, Zack",2024-08-20,95.2,1,15
"Wheeler, Zack",2024-08-20,95.4,6,7
"Wheeler, Zack",2024-08-20,96.2,5,7
"Wheeler, Zack",2024-08-20,95.6,4,7
"Wheeler, Zack",2024-08-20,95.5,1,7
"Wheeler, Zack",2024-08-20,96.4,5,6
"Wheeler, Zack",2024-08-20,96,3,6
"Wheeler, Zack",2024-08-20,95.6,1,6
"Wheeler, Zack",2024-08-20,96.1,6,5
"Wheeler, Zack",2024-08-20,95.8,5,5
"Wheeler, Zack",2024-08-20,96.6,3,5
"Wheeler, Zack",2024-08-20,96.3,2,5
"Wheeler, Zack",2024-08-20,95.9,4,4
"Wheeler, Zack",2024-08-20,95,2,4
"Wheeler, Zack",2024-08-20,95.8,1,4
"Gausman, Kevin",2024-08-19,94.1,5,43
"Gausman, Kevin",2024-08-19,95.1,4,43
"Gausman, Kevin",2024-08-19,93.9,7,42
"Webb, Logan",2024-09-01,92.1,1,50
"Webb, Logan",2024-09-01,93.3,1,38
"Wheeler, Zack",2024-08-31,94,2,47
"Wheeler, Zack",2024-08-31,95.5,2,42
"Wheeler, Zack",2024-08-31,95.2,2,41
"Wheeler, Zack",2024-08-31,95.6,1,41
"Wheeler, Zack",2024-08-31,95.9,4,40
"Wheeler, Zack",2024-08-31,95.6,3,40
"Wheeler, Zack",2024-08-31,95.3,3,36
"Wheeler, Zack",2024-08-31,96.1,6,35
"Wheeler, Zack",2024-08-31,95,5,35
"Wheeler, Zack",2024-08-31,94.9,2,35
"Wheeler, Zack",2024-08-31,95.8,8,34
"Wheeler, Zack",2024-08-31,95.2,6,34
"Wheeler, Zack",2024-08-31,96.2,3,34
"Wheeler, Zack",2024-08-31,95.7,2,34
"Wheeler, Zack",2024-08-31,95.6,1,34
"Wheeler, Zack",2024-08-31,96.1,2,33
"Wheeler, Zack",2024-08-31,94.8,1,33
"Wheeler, Zack",2024-08-31,95.2,5,27
"Wheeler, Zack",2024-08-31,95.2,4,27
"Wheeler, Zack",2024-08-31,94.7,1,27
"Wheeler, Zack",2024-08-31,95.8,1,26
"Wheeler, Zack",2024-08-31,95.1,3,25
"Wheeler, Zack",2024-08-31,95.6,2,25
"Wheeler, Zack",2024-08-31,95.1,2,18
"Wheeler, Zack",2024-08-31,95.8,3,17
"Wheeler, Zack",2024-08-31,95.1,1,16
"Wheeler, Zack",2024-08-31,94.7,4,14
"Wheeler, Zack",2024-08-31,96.7,3,9
"Wheeler, Zack",2024-08-31,95.4,2,9
"Wheeler, Zack",2024-08-31,95.6,3,8
"Wheeler, Zack",2024-08-31,95.8,2,8
"Wheeler, Zack",2024-08-31,95.6,1,8
"Wheeler, Zack",2024-08-31,94.2,1,7
"Wheeler, Zack",2024-08-31,96.1,5,3
"Wheeler, Zack",2024-08-31,96.2,1,2
"Wheeler, Zack",2024-08-31,96.2,1,1
"Gausman, Kevin",2024-08-30,95.4,7,43
"Gausman, Kevin",2024-08-30,95.9,4,43
"Gausman, Kevin",2024-08-30,94.2,3,43
"Gausman, Kevin",2024-08-30,93.9,2,43
"Gausman, Kevin",2024-08-30,94.3,1,43
"Gausman, Kevin",2024-08-30,92.7,4,42
"Gausman, Kevin",2024-08-30,92.3,1,42
"Gausman, Kevin",2024-08-30,96,3,37
"Gausman, Kevin",2024-08-30,94.7,2,37
"Gausman, Kevin",2024-08-30,95.1,1,37
"Gausman, Kevin",2024-08-30,94.9,5,36
"Gausman, Kevin",2024-08-30,94.5,1,36
"Gausman, Kevin",2024-08-30,93.6,3,35
"Gausman, Kevin",2024-08-30,92.4,2,35
"Gausman, Kevin",2024-08-30,92.2,1,35
"Gausman, Kevin",2024-08-30,92.8,1,34
"Gausman, Kevin",2024-08-30,94.9,5,32
"Gausman, Kevin",2024-08-30,92.4,3,32
"Gausman, Kevin",2024-08-30,91.6,2,32
"Gausman, Kevin",2024-08-30,95.7,3,26
"Gausman, Kevin",2024-08-30,94.9,2,26
"Gausman, Kevin",2024-08-30,94.2,1,26
"Gausman, Kevin",2024-08-30,97.1,4,25
"Gausman, Kevin",2024-08-30,96.2,4,24
"Gausman, Kevin",2024-08-30,95.6,3,24
"Gausman, Kevin",2024-08-30,94.1,2,24
"Gausman, Kevin",2024-08-30,95.8,1,24
"Gausman, Kevin",2024-08-30,93.1,6,23
"Gausman, Kevin",2024-08-30,93.9,3,23
"Gausman, Kevin",2024-08-30,91.2,1,23
"Gausman, Kevin",2024-08-30,94.3,1,19
"Gausman, Kevin",2024-08-30,94.7,6,18
"Gausman, Kevin",2024-08-30,94.6,4,18
"Gausman, Kevin",2024-08-30,93.7,3,18
"Gausman, Kevin",2024-08-30,91.4,2,18
"Gausman, Kevin",2024-08-30,92,1,18
"Gausman, Kevin",2024-08-30,92,1,17
"Gausman, Kevin",2024-08-30,95.4,7,13
"Gausman, Kevin",2024-08-30,96.4,6,13
"Gausman, Kevin",2024-08-30,96,5,13
"Gausman, Kevin",2024-08-30,96.4,4,13
"Gausman, Kevin",2024-08-30,94.8,1,13
"Gausman, Kevin",2024-08-30,96.3,6,12
"Gausman, Kevin",2024-08-30,96.2,4,12
"Gausman, Kevin",2024-08-30,94.7,2,12
"Gausman, Kevin",2024-08-30,94.9,1,12
"Gausman, Kevin",2024-08-30,91.9,4,11
"Gausman, Kevin",2024-08-30,91.8,3,11
"Gausman, Kevin",2024-08-30,93,1,11
"Gausman, Kevin",2024-08-30,91.1,2,10
"Gausman, Kevin",2024-08-30,90.9,1,10
"Gausman, Kevin",2024-08-30,94,2,6
"Gausman, Kevin",2024-08-30,94.6,1,6
"Gausman, Kevin",2024-08-30,92.1,4,5
"Gausman, Kevin",2024-08-30,92.1,1,5
"Gausman, Kevin",2024-08-30,94.4,4,4
"Gausman, Kevin",2024-08-30,93.4,3,4
"Gausman, Kevin",2024-08-30,92.2,2,4
"Gausman, Kevin",2024-08-30,92.6,1,4
"Cole, Gerrit",2024-08-27,97.3,3,41
"Cole, Gerrit",2024-08-27,97.9,1,41
"Cole, Gerrit",2024-08-27,98,2,40
"Cole, Gerrit",2024-08-27,96.2,5,38
"Webb, Logan",2024-08-27,93.2,4,30
"Cole, Gerrit",2024-08-27,94.1,8,34
"Cole, Gerrit",2024-08-27,96.9,7,34
"Cole, Gerrit",2024-08-27,97.5,3,34
"Cole, Gerrit",2024-08-27,96.4,6,32
"Cole, Gerrit",2024-08-27,95.8,3,32
"Cole, Gerrit",2024-08-27,96.1,2,32
"Cole, Gerrit",2024-08-27,95.3,2,31
"Cole, Gerrit",2024-08-27,96.4,1,30
"Cole, Gerrit",2024-08-27,95.5,5,29
"Cole, Gerrit",2024-08-27,94.8,2,29
"Cole, Gerrit",2024-08-27,94.6,1,29
"Cole, Gerrit",2024-08-27,97,3,24
"Cole, Gerrit",2024-08-27,95.4,5,22
"Cole, Gerrit",2024-08-27,95.3,3,22
"Cole, Gerrit",2024-08-27,95.8,2,22
"Cole, Gerrit",2024-08-27,94.2,5,21
"Cole, Gerrit",2024-08-27,94.1,1,21
"Cole, Gerrit",2024-08-27,95.7,2,16
"Cole, Gerrit",2024-08-27,95.8,2,15
"Cole, Gerrit",2024-08-27,96.2,1,15
"Cole, Gerrit",2024-08-27,95.3,2,14
"Cole, Gerrit",2024-08-27,96.5,1,14
"Cole, Gerrit",2024-08-27,95,3,13
"Cole, Gerrit",2024-08-27,94.7,1,13
"Cole, Gerrit",2024-08-27,95.5,5,12
"Cole, Gerrit",2024-08-27,93,3,12
"Cole, Gerrit",2024-08-27,94,2,12
"Cole, Gerrit",2024-08-27,96.6,3,8
"Cole, Gerrit",2024-08-27,95.7,2,8
"Cole, Gerrit",2024-08-27,96.7,4,7
"Webb, Logan",2024-08-27,93.7,5,4
"Cole, Gerrit",2024-09-08,98.1,7,48
"Cole, Gerrit",2024-09-08,95.6,5,48
"Cole, Gerrit",2024-09-08,95.9,4,48
"Cole, Gerrit",2024-09-08,96,3,48
"Cole, Gerrit",2024-09-08,95.5,4,47
"Cole, Gerrit",2024-09-08,93.9,3,47
"Cole, Gerrit",2024-09-08,94.6,2,46
"Cole, Gerrit",2024-09-08,96.7,4,41
"Cole, Gerrit",2024-09-08,96.5,3,41
"Cole, Gerrit",2024-09-08,95.7,5,40
"Cole, Gerrit",2024-09-08,96.3,2,40
"Cole, Gerrit",2024-09-08,94.9,4,39
"Cole, Gerrit",2024-09-08,96.2,3,34
"Cole, Gerrit",2024-09-08,95,2,34
"Cole, Gerrit",2024-09-08,96.3,1,33
"Cole, Gerrit",2024-09-08,95.6,2,32
"Cole, Gerrit",2024-09-08,97,1,32
"Cole, Gerrit",2024-09-08,96.4,5,28
"Cole, Gerrit",2024-09-08,95.4,2,28
"Cole, Gerrit",2024-09-08,97,6,27
"Cole, Gerrit",2024-09-08,96.8,4,27
"Cole, Gerrit",2024-09-08,96.9,1,27
"Cole, Gerrit",2024-09-08,96.6,3,26
"Cole, Gerrit",2024-09-08,96.8,2,26
"Cole, Gerrit",2024-09-08,96.2,1,26
"Cole, Gerrit",2024-09-08,94.7,4,25
"Cole, Gerrit",2024-09-08,97.1,5,18
"Cole, Gerrit",2024-09-08,95.4,4,18
"Cole, Gerrit",2024-09-08,95.1,1,18
"Cole, Gerrit",2024-09-08,94.7,1,17
"Cole, Gerrit",2024-09-08,95.4,4,11
"Cole, Gerrit",2024-09-08,96.5,2,11
"Cole, Gerrit",2024-09-08,96.5,10,9
"Cole, Gerrit",2024-09-08,97.1,8,9
"Cole, Gerrit",2024-09-08,95.8,5,9
"Cole, Gerrit",2024-09-08,97.6,4,9
"Cole, Gerrit",2024-09-08,96,2,9
"Cole, Gerrit",2024-09-08,95.7,3,8
"Cole, Gerrit",2024-09-08,95.6,1,8
"Cole, Gerrit",2024-09-08,95.4,1,7
"Cole, Gerrit",2024-09-08,94.9,3,6
"Cole, Gerrit",2024-09-08,95,2,6
"Cole, Gerrit",2024-09-08,94.3,3,5
"Cole, Gerrit",2024-09-08,94.5,2,5
"Cole, Gerrit",2024-09-08,93.8,1,5
"Webb, Logan",2024-09-07,93.3,6,50
"Webb, Logan",2024-09-07,93,2,43
"Webb, Logan",2024-09-07,93.3,6,42
"Webb, Logan",2024-09-07,93,4,42
"Webb, Logan",2024-09-07,94.1,3,24
"Webb, Logan",2024-09-07,93.4,3,18
"Webb, Logan",2024-09-07,94,5,7
"Webb, Logan",2024-09-07,94.2,4,7
"Webb, Logan",2024-09-07,93.8,2,7
"Gausman, Kevin",2024-09-06,96,5,51
"Gausman, Kevin",2024-09-06,95.7,2,51
"Gausman, Kevin",2024-09-06,96.1,3,50
"Gausman, Kevin",2024-09-06,96.5,2,50
"Gausman, Kevin",2024-09-06,95.3,1,50
"Gausman, Kevin",2024-09-06,94.4,3,49
"Gausman, Kevin",2024-09-06,92,1,49
"Gausman, Kevin",2024-09-06,92.8,1,48
"Gausman, Kevin",2024-09-06,95.2,5,42
"Gausman, Kevin",2024-09-06,95.4,4,41
