player_name,game_date,season,inning,at_bat_number,pitch_number,release_speed,release_spin_rate,pfx_x,pfx_z,release_extension,balls,strikes
"Cole, Gerrit",2019-06-14,2019,3,23,3,95.1,2368,-0.74,1.58,6.3,1,1
"Cole, Gerrit",2019-06-14,2019,3,23,1,95.1,2385,-0.94,1.58,6,0,0
"Cole, Gerrit",2019-06-14,2019,2,16,6,98,2464,-0.78,1.57,6,3,2
"Cole, Gerrit",2019-06-14,2019,2,16,4,97.5,2446,-0.67,1.62,6,1,2
"Cole, Gerrit",2019-06-14,2019,2,16,3,97.8,2530,-0.76,1.42,6.1,0,2
"Cole, Gerrit",2019-06-14,2019,2,15,5,96.8,2480,-0.97,1.5,6.3,3,1
"Cole, Gerrit",2019-06-14,2019,2,15,1,93.6,2300,-0.83,1.49,6,0,0
"Cole, Gerrit",2019-06-14,2019,2,14,2,93.8,2373,-0.88,1.41,5.9,0,1
"Cole, Gerrit",2019-06-14,2019,2,14,1,94.5,2412,-0.85,1.52,6.4,0,0
"Cole, Gerrit",2019-06-14,2019,1,6,4,99.6,2519,-0.92,1.41,6.2,1,2
"Cole, Gerrit",2019-06-14,2019,1,6,2,97.3,2477,-0.99,1.74,6.2,1,0
"Cole, Gerrit",2019-06-14,2019,1,6,1,98.4,2530,-1,1.58,6.4,0,0
"Cole, Gerrit",2019-06-14,2019,1,5,5,99.3,2601,-1.05,1.67,6.1,3,1
"Cole, Gerrit",2019-06-14,2019,1,5,4,97.9,2604,-0.89,1.43,6.3,3,0
"Cole, Gerrit",2019-06-14,2019,1,5,3,97.4,2617,-1.24,1.55,6.2,2,0
"Cole, Gerrit",2019-06-14,2019,1,5,1,97.8,2495,-1.07,1.49,6.1,0,0
"Cole, Gerrit",2019-06-14,2019,1,4,3,98,2629,-1.25,1.5,6.3,0,2
"Cole, Gerrit",2019-06-25,2019,6,46,2,99.4,2543,-0.98,1.47,6.2,0,1
"Cole, Gerrit",2019-06-25,2019,6,46,1,98.9,2584,-0.89,1.57,6.2,0,0
"Cole, Gerrit",2019-06-25,2019,6,45,3,98.4,2411,-0.88,1.45,6.4,1,1
"Cole, Gerrit",2019-06-25,2019,6,43,1,97.9,2559,-1.01,1.33,6.3,0,0
"Cole, Gerrit",2019-06-25,2019,6,42,8,99.1,2539,-1.04,1.44,6.2,1,2
"Cole, Gerrit",2019-06-25,2019,6,42,3,98.2,2518,-1.14,1.43,6.1,0,2
"Cole, Gerrit",2019-06-25,2019,6,42,1,97.7,2541,-0.99,1.46,6.1,0,0
"Cole, Gerrit",2019-06-25,2019,6,40,4,98.4,2658,-1.19,1.64,6.4,1,2
"Cole, Gerrit",2019-06-25,2019,6,40,3,97.7,2688,-1.16,1.58,6.2,1,1
"Cole, Gerrit",2019-06-25,2019,6,40,2,96.2,2614,-1.06,1.58,6.1,0,1
"Cole, Gerrit",2019-06-25,2019,6,40,1,96.4,2506,-0.74,1.58,6.4,0,0
"Cole, Gerrit",2019-06-25,2019,5,36,6,98.8,2420,-0.96,1.61,6.2,3,2
"Cole, Gerrit",2019-06-25,2019,5,36,5,98.7,2310,-0.98,1.45,6.4,3,1
"Cole, Gerrit",2019-06-25,2019,5,36,1,99,2408,-0.92,1.63,6.1,0,0
"Cole, Gerrit",2019-06-25,2019,5,35,6,98.4,2503,-1.02,1.47,6.5,3,2
"Cole, Gerrit",2019-06-25,2019,5,35,5,98.2,2471,-1.09,1.61,6.4,3,1
"Cole, Gerrit",2019-06-25,2019,5,35,4,97.9,2395,-1.12,1.36,6.5,2,1
"Cole, Gerrit",2019-06-25,2019,5,35,2,96.8,2220,-0.83,1.36,6.4,0,1
"Cole, Gerrit",2019-06-25,2019,5,35,1,97.3,2432,-0.9,1.53,6.3,0,0
"Cole, Gerrit",2019-06-25,2019,5,34,4,96.5,2345,-0.71,1.39,6.2,3,0
"Cole, Gerrit",2019-06-25,2019,5,33,2,94.5,2368,-0.76,1.58,6.2,0,1
"Cole, Gerrit",2019-06-25,2019,5,32,3,96,2331,-0.82,1.57,6.3,2,0
"Cole, Gerrit",2019-06-25,2019,5,32,1,96.3,2440,-0.8,1.68,6.2,0,0
"Cole, Gerrit",2019-06-25,2019,4,25,5,96.7,2430,-0.75,1.48,6.3,0,2
"Cole, Gerrit",2019-06-25,2019,4,25,2,95.8,2386,-1.14,1.33,6,0,1
"Cole, Gerrit",2019-06-25,2019,4,25,1,97.6,2479,-0.86,1.52,6,0,0
"Cole, Gerrit",2019-06-25,2019,4,24,1,98,2458,-1.01,1.52,5.9,0,0
"Cole, Gerrit",2019-06-25,2019,4,23,2,97.9,2555,-0.82,1.46,6.3,0,1
"Cole, Gerrit",2019-06-25,2019,3,19,3,98.8,2598,-0.93,1.43,6.4,2,0
"Cole, Gerrit",2019-06-25,2019,3,17,3,97.5,2414,-0.8,1.43,6.4,0,2
"Cole, Gerrit",2019-06-25,2019,3,17,2,96.9,2401,-0.36,1.7,6.6,0,1
"Cole, Gerrit",2019-06-25,2019,3,16,1,94.8,2436,-1.09,1.53,6.1,0,0
"Cole, Gerrit",2019-06-25,2019,2,11,4,98.2,2514,-0.96,1.34,6.4,1,2
"Cole, Gerrit",2019-06-25,2019,2,10,1,97.3,2433,-0.65,1.58,6.4,0,0
"Cole, Gerrit",2019-06-25,2019,2,9,4,98.8,2438,-0.84,1.47,5.9,1,2
"Cole, Gerrit",2019-06-25,2019,2,9,3,97.6,2474,-0.65,1.62,6.4,1,1
"Cole, Gerrit",2019-06-25,2019,2,9,2,96.3,2374,-0.75,1.41,6.3,0,1
"Cole, Gerrit",2019-06-25,2019,2,8,3,97.7,2373,-0.65,1.66,6.2,1,1
"Cole, Gerrit",2019-06-25,2019,2,8,1,97.4,2488,-0.7,1.71,6.3,0,0
"Cole, Gerrit",2019-06-25,2019,1,3,1,96.3,2306,-1.18,1.43,6.1,0,0
"Cole, Gerrit",2019-06-25,2019,1,2,6,98.2,2376,-0.84,1.48,6.4,3,2
"Cole, Gerrit",2019-06-25,2019,1,2,5,96.6,2357,-0.97,1.4,6.5,3,1
"Cole, Gerrit",2019-06-25,2019,1,2,3,97.4,2517,-1.14,1.39,6.1,1,1
"Cole, Gerrit",2019-06-25,2019,1,2,1,96.2,2458,-1.18,1.3,6.3,0,0
"Cole, Gerrit",2019-06-25,2019,1,1,2,96.1,2438,-1.03,1.55,6,0,1
"Cole, Gerrit",2019-06-25,2019,1,1,1,96.8,2494,-0.89,1.65,6.1,0,0
"Wheeler, Zack",2019-06-22,2019,7,59,6,96.5,2361,-0.76,1.18,7,3,2
"Wheeler, Zack",2019-06-22,2019,7,59,4,96.6,2343,-0.9,1.26,6.9,2,1
"Wheeler, Zack",2019-06-22,2019,7,58,3,96.1,2245,-0.69,1.3,6.8,1,1
"Wheeler, Zack",2019-06-22,2019,6,52,3,96.8,2208,-0.72,1.21,6.8,2,0
"Wheeler, Zack",2019-06-22,2019,6,52,1,95.2,2265,-0.62,1.41,6.6,0,0
"Wheeler, Zack",2019-06-22,2019,5,44,9,97.4,2288,-0.65,1.19,6.9,3,2
"Wheeler, Zack",2019-06-22,2019,5,44,1,95.8,2467,-1,1.46,7,0,0
"Wheeler, Zack",2019-06-22,2019,5,43,3,96.4,2368,-0.82,1.14,6.8,1,1
"Wheeler, Zack",2019-06-22,2019,5,42,4,95.1,2277,-0.93,1.24,6.9,1,2
"Wheeler, Zack",2019-06-22,2019,5,42,1,95.4,2271,-0.68,1.22,6.7,0,0
"Wheeler, Zack",2019-06-22,2019,4,35,3,96.3,2306,-0.9,1.23,6.7,0,2
"Wheeler, Zack",2019-06-22,2019,4,35,2,96.1,2299,-0.73,1.48,6.7,0,1
"Wheeler, Zack",2019-06-22,2019,4,34,6,97.3,2320,-0.45,1.29,6.9,2,2
"Wheeler, Zack",2019-06-22,2019,4,34,5,97.4,2223,-0.65,1.25,6.7,2,2
"Wheeler, Zack",2019-06-22,2019,4,34,1,95.1,2272,-0.55,1.35,6.6,0,0
"Wheeler, Zack",2019-06-22,2019,3,27,1,97.3,2371,-0.78,1.41,6.5,0,0
"Wheeler, Zack",2019-06-22,2019,3,26,3,96.6,2294,-0.58,1.27,6.5,1,1
"Wheeler, Zack",2019-06-22,2019,3,25,2,96.3,2309,-0.6,1.25,6.9,1,0
"Wheeler, Zack",2019-06-22,2019,2,18,1,95.7,2293,-0.54,1.25,7.1,0,0
"Wheeler, Zack",2019-06-22,2019,2,17,3,96.2,2397,-0.96,1.19,6.9,2,0
"Wheeler, Zack",2019-06-22,2019,2,17,1,96.2,2274,-1.07,1.26,6.9,0,0
"Wheeler, Zack",2019-06-22,2019,2,16,6,96.6,2306,-0.77,1.11,6.9,2,2
"Wheeler, Zack",2019-06-22,2019,2,16,4,96.8,2366,-0.75,1.22,6.8,1,2
"Wheeler, Zack",2019-06-22,2019,2,16,3,97.1,2469,-0.74,1.21,6.7,1,1
"Wheeler, Zack",2019-06-22,2019,1,9,5,97.8,2338,-0.62,1.4,7,2,2
"Wheeler, Zack",2019-06-22,2019,1,9,4,97.6,2362,-0.57,1.11,6.9,2,1
"Wheeler, Zack",2019-06-22,2019,1,9,2,97.5,2358,-0.85,1.2,6.7,1,0
"Wheeler, Zack",2019-06-22,2019,1,9,1,97.1,2372,-0.65,1.28,6.7,0,0
"Wheeler, Zack",2019-06-22,2019,1,7,1,96.1,2385,-0.81,1.07,6.7,0,0
"Alcantara, Sandy",2019-06-21,2019,8,66,4,95,2233,-0.77,1.12,5.8,1,2
"Alcantara, Sandy",2019-06-21,2019,8,66,3,95.5,2395,-1.11,1.24,5.7,1,1
"Alcantara, Sandy",2019-06-21,2019,8,65,1,93.5,2416,-0.98,1.14,5.7,0,0
"Alcantara, Sandy",2019-06-21,2019,8,64,2,93.9,2316,-0.96,0.93,6.2,0,1
"Alcantara, Sandy",2019-06-21,2019,8,63,2,94.6,2517,-0.75,1.34,5.9,0,1
"Alcantara, Sandy",2019-06-21,2019,7,58,2,93.9,2112,-0.84,1.23,5.9,0,1
"Alcantara, Sandy",2019-06-21,2019,7,57,2,97.8,2270,-0.62,1.2,5.9,0,1
"Alcantara, Sandy",2019-06-21,2019,7,55,7,96,2331,-0.6,1.35,6,2,2
"Alcantara, Sandy",2019-06-21,2019,7,55,1,95.2,2472,-0.81,1.41,5.7,0,0
"Alcantara, Sandy",2019-06-21,2019,6,51,4,94,2284,-1.06,1.15,5.6,2,1
"Alcantara, Sandy",2019-06-21,2019,6,51,3,95,2353,-1.02,1.14,5.6,1,1
"Alcantara, Sandy",2019-06-21,2019,6,51,2,93.9,2269,-0.97,1.09,5.8,1,0
"Alcantara, Sandy",2019-06-21,2019,6,51,1,94.9,2232,-1.08,1.26,5.7,0,0
"Alcantara, Sandy",2019-06-21,2019,6,49,4,96.3,2333,-0.69,1.36,6.1,1,2
"Alcantara, Sandy",2019-06-21,2019,5,43,3,95.7,2311,-0.85,1.3,5.7,0,2
"Alcantara, Sandy",2019-06-21,2019,5,43,2,93.8,2253,-0.89,1.29,5.7,0,1
"Alcantara, Sandy",2019-06-21,2019,5,43,1,93.4,2244,-0.79,1.31,6.2,0,0
"Alcantara, Sandy",2019-06-21,2019,5,42,4,96.2,2249,-0.93,1.32,5.7,0,2
"Alcantara, Sandy",2019-06-21,2019,5,42,3,95.9,2287,-0.89,1.16,5.9,0,2
"Alcantara, Sandy",2019-06-21,2019,5,41,2,94.9,2300,-0.84,1.18,6,0,1
"Alcantara, Sandy",2019-06-21,2019,5,40,2,94.8,2462,-0.86,1.26,6.4,1,0
"Alcantara, Sandy",2019-06-21,2019,4,34,6,95.3,2373,-0.73,1.14,6.3,3,2
"Alcantara, Sandy",2019-06-21,2019,4,34,5,95.1,2347,-0.5,1.14,6.4,3,1
"Alcantara, Sandy",2019-06-21,2019,4,34,1,95.1,2438,-0.63,1.24,5.8,0,0
"Alcantara, Sandy",2019-06-21,2019,4,32,3,98.9,2235,-0.59,1.19,6,0,2
"Alcantara, Sandy",2019-06-21,2019,4,32,1,96.4,2277,-0.74,1.07,6.3,0,0
"Alcantara, Sandy",2019-06-21,2019,4,31,1,93.7,2462,-0.95,1.17,5.7,0,0
"Alcantara, Sandy",2019-06-21,2019,3,24,5,95.3,2319,-1.04,1.23,5.7,2,2
"Alcantara, Sandy",2019-06-21,2019,3,23,4,97.4,2486,-0.88,1.31,5.9,0,2
"Alcantara, Sandy",2019-06-21,2019,3,22,1,95.2,2360,-0.78,1.18,5.9,0,0
"Alcantara, Sandy",2019-06-21,2019,3,21,1,95.2,2501,-0.96,1.34,5.8,0,0
"Alcantara, Sandy",2019-06-21,2019,2,16,4,92.4,2137,-0.84,1.28,6.2,2,1
"Alcantara, Sandy",2019-06-21,2019,2,16,3,91.8,2281,-0.67,1.29,6.1,2,0
"Alcantara, Sandy",2019-06-21,2019,2,16,2,92.7,2287,-0.81,1.39,6,1,0
"Alcantara, Sandy",2019-06-21,2019,2,14,1,95.4,2444,-0.88,1.21,5.7,0,0
"Alcantara, Sandy",2019-06-21,2019,2,12,1,93.3,2350,-0.86,1.29,5.8,0,0
"Alcantara, Sandy",2019-06-21,2019,1,7,4,95.3,2354,-0.83,1.25,5.6,1,2
"Alcantara, Sandy",2019-06-21,2019,1,7,2,95.2,2245,-0.72,1.25,6.4,0,1
"Alcantara, Sandy",2019-06-21,2019,1,6,6,96,2248,-0.7,1.28,6.2,3,2
"Alcantara, Sandy",2019-06-21,2019,1,6,5,96.2,2374,-0.68,1.37,5.6,3,1
"Alcantara, Sandy",2019-06-21,2019,1,6,4,94.4,2244,-0.83,1.15,5.6,2,1
"Alcantara, Sandy",2019-06-21,2019,1,6,2,97,2497,-0.66,1.57,6.3,0,1
"Alcantara, Sandy",2019-06-21,2019,1,6,1,94.2,2340,-0.87,1.32,6.1,0,0
"Alcantara, Sandy",2019-06-21,2019,1,5,5,94.4,2407,-0.68,1.43,6,2,2
"Alcantara, Sandy",2019-07-03,2019,6,45,3,96.9,2286,-0.84,1.23,5.9,0,2
"Alcantara, Sandy",2019-07-03,2019,6,45,2,95.8,2300,-0.79,1.19,5.8,0,1
"Alcantara, Sandy",2019-07-03,2019,6,44,3,94.5,1952,-0.6,1.08,5.9,1,1
"Alcantara, Sandy",2019-07-03,2019,6,43,8,96.4,2138,-0.51,0.94,5.8,3,2
"Alcantara, Sandy",2019-07-03,2019,6,43,7,95.9,2176,-0.55,1.09,5.7,3,2
"Alcantara, Sandy",2019-07-03,2019,6,43,2,94.3,2281,-0.66,1.33,5.7,1,0
"Alcantara, Sandy",2019-07-03,2019,5,36,4,96.2,2282,-0.58,0.98,5.7,1,2
"Alcantara, Sandy",2019-07-03,2019,5,36,1,94.2,2195,-0.69,0.99,5.6,0,0
"Alcantara, Sandy",2019-07-03,2019,4,31,3,96.9,2128,-0.57,1.23,5.7,0,2
"Alcantara, Sandy",2019-07-03,2019,4,29,3,95.8,2378,-0.85,1.11,5.6,1,1
"Alcantara, Sandy",2019-07-03,2019,4,28,7,95.6,2293,-0.72,1.22,5.9,3,2
"Alcantara, Sandy",2019-07-03,2019,4,28,3,94.7,2242,-0.71,1.14,5.8,1,1
"Alcantara, Sandy",2019-07-03,2019,4,28,2,96.6,2270,-0.83,1.21,5.6,0,1
"Alcantara, Sandy",2019-07-03,2019,4,27,3,96.1,2252,-0.69,1.19,5.9,0,2
"Alcantara, Sandy",2019-07-03,2019,4,26,5,95.8,2306,-0.82,1.19,5.6,3,1
"Alcantara, Sandy",2019-07-03,2019,4,26,2,95.3,2441,-0.76,1.29,5.7,0,1
"Alcantara, Sandy",2019-07-03,2019,3,22,4,95.4,1977,-0.77,0.78,5.6,1,2
"Alcantara, Sandy",2019-07-03,2019,3,22,2,95.9,2222,-0.56,1.3,5.9,0,1
"Alcantara, Sandy",2019-07-03,2019,3,21,2,98,2439,-1.02,1.29,5.6,0,1
"Alcantara, Sandy",2019-07-03,2019,3,20,8,96.2,2334,-0.59,1.19,5.9,3,2
"Alcantara, Sandy",2019-07-03,2019,3,20,7,96.3,2365,-0.72,1.3,6.2,3,2
"Alcantara, Sandy",2019-07-03,2019,3,20,6,96.4,2333,-0.59,1.14,5.6,3,2
"Alcantara, Sandy",2019-07-03,2019,3,20,5,96.9,2362,-0.8,1.14,5.6,2,2
"Alcantara, Sandy",2019-07-03,2019,3,20,4,95.7,2302,-0.54,1,5.9,2,1
"Alcantara, Sandy",2019-07-03,2019,3,20,3,96.7,2333,-0.54,1.08,5.7,1,1
"Alcantara, Sandy",2019-07-03,2019,3,20,1,96.4,2205,-0.76,1.09,5.6,0,0
"Alcantara, Sandy",2019-07-03,2019,3,19,3,97.5,2377,-0.9,1.12,6,0,2
"Alcantara, Sandy",2019-07-03,2019,3,19,1,94.3,2323,-0.65,1.41,5.4,0,0
"Alcantara, Sandy",2019-07-03,2019,2,14,2,95.5,2338,-0.84,1.05,5.6,0,1
"Alcantara, Sandy",2019-07-03,2019,2,13,1,94.8,2297,-0.78,1.2,5.6,0,0
"Alcantara, Sandy",2019-07-03,2019,2,12,6,95.7,2378,-0.98,1.17,5.8,2,2
"Alcantara, Sandy",2019-07-03,2019,2,12,5,96.1,2384,-0.94,1.12,5.8,1,2
"Alcantara, Sandy",2019-07-03,2019,2,12,2,95,2437,-0.62,1.32,6.1,0,1
"Alcantara, Sandy",2019-07-03,2019,2,12,1,95.1,2280,-0.67,1.29,5.7,0,0
"Alcantara, Sandy",2019-07-03,2019,2,11,6,95.9,2443,-0.83,1.4,5.9,3,2
"Alcantara, Sandy",2019-07-03,2019,2,11,5,95.4,2384,-0.9,1.29,5.8,3,1
"Alcantara, Sandy",2019-07-03,2019,2,11,3,94.8,2374,-0.73,1.25,5.8,2,0
"Alcantara, Sandy",2019-07-03,2019,2,11,1,94.7,2208,-0.73,1.36,5.5,0,0
"Alcantara, Sandy",2019-07-03,2019,1,7,1,95.5,2400,-0.77,1.27,5.5,0,0
"Alcantara, Sandy",2019-07-03,2019,1,6,4,96.2,2272,-0.67,1.11,6.1,0,2
"Alcantara, Sandy",2019-07-03,2019,1,6,3,96.1,2372,-0.74,1.29,6,0,2
"Alcantara, Sandy",2019-07-03,2019,1,6,1,96,2285,-0.89,1.22,5.8,0,0
"Alcantara, Sandy",2019-07-03,2019,1,5,2,94.8,2190,-0.88,1.07,5.8,1,0
"Alcantara, Sandy",2019-07-03,2019,1,5,1,94.9,2245,-0.98,0.96,5.7,0,0
"Wheeler, Zack",2019-07-02,2019,7,50,4,97,2347,-0.86,1.14,7.3,2,1
"Wheeler, Zack",2019-07-02,2019,7,50,2,96.4,2186,-0.7,1.31,6.8,0,1
"Wheeler, Zack",2019-07-02,2019,6,42,2,96.8,2378,-0.94,1.18,6.9,0,1
"Wheeler, Zack",2019-07-02,2019,5,35,3,97.2,2347,-0.55,1.29,7.3,0,2
"Wheeler, Zack",2019-07-02,2019,5,34,2,97,2257,-0.86,1.25,7,0,1
"Wheeler, Zack",2019-07-02,2019,5,33,4,96.6,2392,-1.02,1.23,7,1,2
"Wheeler, Zack",2019-07-02,2019,5,32,2,97,2425,-0.82,1.11,6.7,0,1
"Wheeler, Zack",2019-07-02,2019,4,28,3,96.7,2170,-0.73,1.18,7,0,2
"Wheeler, Zack",2019-07-02,2019,3,20,3,98.3,2289,-0.97,1.25,5.6,0,2
"Wheeler, Zack",2019-07-02,2019,3,18,3,97.3,2352,-0.64,1.25,6.6,1,1
"Wheeler, Zack",2019-07-02,2019,3,18,1,95.4,2270,-0.96,1.29,7,0,0
"Wheeler, Zack",2019-07-02,2019,2,12,2,96.3,2359,-0.86,1.29,6.8,0,1
"Wheeler, Zack",2019-07-02,2019,2,9,8,98.2,2233,-0.82,1,6.8,3,2
"Wheeler, Zack",2019-07-02,2019,2,9,5,97.6,2262,-1.01,1.23,7,2,2
"Wheeler, Zack",2019-07-02,2019,2,9,1,97,2396,-1.03,1.29,7.3,0,0
"Wheeler, Zack",2019-07-02,2019,1,4,4,96.4,2243,-0.82,1.28,6.7,2,1
"Wheeler, Zack",2019-07-02,2019,1,4,3,97.2,2336,-0.73,1.14,7,1,1
"Wheeler, Zack",2019-07-02,2019,1,3,4,96.8,2248,-0.81,1.12,6.9,1,2
"Wheeler, Zack",2019-07-02,2019,1,3,1,96.6,2078,-0.77,1.19,7.1,0,0
"Wheeler, Zack",2019-07-02,2019,1,1,4,98.4,2262,-0.85,1.17,6.7,1,2
"Cole, Gerrit",2019-06-30,2019,7,53,4,100.3,2627,-1.07,1.55,6.4,1,2
"Cole, Gerrit",2019-06-30,2019,7,53,3,100,2627,-1,1.68,6.3,0,2
"Cole, Gerrit",2019-06-30,2019,7,52,5,98.3,2563,-1.09,1.51,6.2,3,1
"Cole, Gerrit",2019-06-30,2019,7,52,3,97.2,2473,-1.14,1.4,6.2,1,1
"Cole, Gerrit",2019-06-30,2019,7,51,6,98.5,2665,-0.99,1.45,6.2,0,2
"Cole, Gerrit",2019-06-30,2019,7,51,5,98.2,2609,-0.93,1.54,6.2,0,2
"Cole, Gerrit",2019-06-30,2019,7,51,3,98,2577,-0.91,1.58,6.2,0,2
"Cole, Gerrit",2019-06-30,2019,7,51,2,96.5,2545,-0.96,1.37,6.2,0,1
"Cole, Gerrit",2019-06-30,2019,7,51,1,96.4,2588,-0.97,1.55,6.5,0,0
"Cole, Gerrit",2019-06-30,2019,6,44,2,97.7,2571,-0.74,1.63,6.4,0,1
"Cole, Gerrit",2019-06-30,2019,6,43,11,100.1,2642,-0.87,1.56,6.4,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,10,99,2559,-1.1,1.42,6.4,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,9,98.4,2591,-1.05,1.51,6,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,8,97.8,2580,-1.08,1.55,6.4,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,7,97.8,2617,-0.92,1.71,6.1,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,6,98.1,2396,-0.88,1.53,6.3,3,2
"Cole, Gerrit",2019-06-30,2019,6,43,3,97.1,2549,-1.14,1.61,6,2,0
"Cole, Gerrit",2019-06-30,2019,6,43,2,95.8,2422,-1.12,1.36,6.4,1,0
"Cole, Gerrit",2019-06-30,2019,5,39,2,97.3,2697,-1.02,1.38,6.4,0,1
"Cole, Gerrit",2019-06-30,2019,5,39,1,97.3,2663,-1.03,1.5,6.2,0,0
"Cole, Gerrit",2019-06-30,2019,5,37,2,96.3,2517,-0.84,1.47,6.1,0,1
"Cole, Gerrit",2019-06-30,2019,5,36,3,95.9,2499,-1.1,1.57,6.1,1,1
"Cole, Gerrit",2019-06-30,2019,5,36,1,96,2553,-0.98,1.63,6.3,0,0
"Cole, Gerrit",2019-06-30,2019,4,31,7,99,2587,-0.92,1.55,6.3,2,2
"Cole, Gerrit",2019-06-30,2019,4,31,6,98.7,2613,-0.79,1.49,6.2,2,2
"Cole, Gerrit",2019-06-30,2019,4,31,4,98.5,2478,-0.87,1.53,6.4,1,2
"Cole, Gerrit",2019-06-30,2019,4,31,1,98,2448,-0.89,1.52,6.1,0,0
"Cole, Gerrit",2019-06-30,2019,4,29,3,97,2556,-0.97,1.57,6,1,1
"Cole, Gerrit",2019-06-30,2019,4,29,1,96.8,2586,-0.89,1.63,6,0,0
"Cole, Gerrit",2019-06-30,2019,4,28,5,97.5,2376,-0.66,1.43,6.4,2,2
"Cole, Gerrit",2019-06-30,2019,4,28,4,96.5,2502,-0.83,1.62,6.4,2,1
"Cole, Gerrit",2019-06-30,2019,4,28,3,97.4,2544,-0.69,1.64,6.2,1,1
"Cole, Gerrit",2019-06-30,2019,4,28,1,95.1,2434,-0.89,1.47,6,0,0
"Cole, Gerrit",2019-06-30,2019,4,27,2,96.2,2553,-0.82,1.62,6.3,0,1
"Cole, Gerrit",2019-06-30,2019,3,19,1,97,2499,-0.63,1.6,6.4,0,0
"Cole, Gerrit",2019-06-30,2019,3,18,1,95.1,2370,-0.77,1.59,5.9,0,0
"Cole, Gerrit",2019-06-30,2019,2,14,5,97.7,2417,-0.71,1.44,6.1,2,2
"Cole, Gerrit",2019-06-30,2019,2,14,1,97.1,2493,-0.91,1.57,6.1,0,0
"Cole, Gerrit",2019-06-30,2019,2,13,4,97.8,2590,-0.99,1.66,6.1,1,2
"Cole, Gerrit",2019-06-30,2019,2,13,2,97.4,2495,-0.92,1.72,6.1,0,1
"Cole, Gerrit",2019-06-30,2019,2,12,4,97.7,2431,-1.06,1.62,6.1,1,2
"Cole, Gerrit",2019-06-30,2019,2,12,3,97.4,2479,-1,1.63,6.1,0,2
"Cole, Gerrit",2019-06-30,2019,2,12,1,95.8,2521,-0.98,1.65,6.1,0,0
"Cole, Gerrit",2019-06-30,2019,1,4,3,96.7,2392,-0.84,1.56,6.2,1,1
"Cole, Gerrit",2019-06-30,2019,1,4,1,96.4,2393,-0.8,1.67,6,0,0
"Cole, Gerrit",2019-06-30,2019,1,3,5,96.8,2342,-0.74,1.49,6.2,3,1
"Cole, Gerrit",2019-06-30,2019,1,3,4,96.9,2406,-0.88,1.76,5.9,2,1
"Cole, Gerrit",2019-06-30,2019,1,3,1,95.8,2436,-0.72,1.65,6.1,0,0
"Cole, Gerrit",2019-06-30,2019,1,2,2,95.7,2395,-0.97,1.52,6.4,1,0
"Cole, Gerrit",2019-06-30,2019,1,2,1,96.1,2495,-1.11,1.36,6,0,0
"Cole, Gerrit",2019-06-30,2019,1,1,4,97,2411,-0.99,1.51,6.2,1,2
"Cole, Gerrit",2019-06-30,2019,1,1,3,96.7,2410,-1.1,1.51,5.9,0,2
"Cole, Gerrit",2019-06-30,2019,1,1,2,95.3,2368,-0.92,1.51,6.1,0,1
"Cole, Gerrit",2019-06-30,2019,1,1,1,96,2391,-0.95,1.64,6,0,0
"Wheeler, Zack",2019-06-27,2019,6,45,4,97.1,2346,-0.86,1.07,7.5,1,2
"Wheeler, Zack",2019-06-27,2019,6,45,3,97.5,2479,-0.89,1.33,7.3,1,1
"Wheeler, Zack",2019-06-27,2019,6,44,5,97.6,2456,-0.73,1.48,7.3,2,2
"Wheeler, Zack",2019-06-27,2019,6,44,4,97.5,2463,-0.83,1.3,7,2,1
"Wheeler, Zack",2019-06-27,2019,6,44,3,96.9,2374,-0.63,1.2,6.9,1,1
"Wheeler, Zack",2019-06-27,2019,6,43,4,96.3,2130,-1.04,1.31,7,3,0
"Wheeler, Zack",2019-06-27,2019,6,43,3,95.7,2197,-0.96,1.22,7.2,2,0
"Wheeler, Zack",2019-06-27,2019,6,42,3,96.9,2346,-0.87,1.18,7,1,1
"Wheeler, Zack",2019-06-27,2019,5,36,6,97,2390,-1.03,1.39,7.1,3,2
"Alcantara, Sandy",2019-06-27,2019,6,48,2,95.9,2349,-0.62,1.11,5.8,0,1
"Alcantara, Sandy",2019-06-27,2019,6,48,1,95.4,2324,-0.85,1.25,5.7,0,0
"Wheeler, Zack",2019-06-27,2019,5,36,2,96.4,2317,-0.94,1.31,6.9,0,1
"Alcantara, Sandy",2019-06-27,2019,6,46,4,96.3,2160,-0.62,1.18,5.7,1,2
"Wheeler, Zack",2019-06-27,2019,5,35,1,95.8,2416,-0.88,1.45,7.2,0,0
"Alcantara, Sandy",2019-06-27,2019,6,42,8,95.3,2257,-0.71,1.33,6,3,2
"Wheeler, Zack",2019-06-27,2019,5,34,1,94,2245,-1.09,1.38,7.1,0,0
"Alcantara, Sandy",2019-06-27,2019,6,42,5,95.6,2375,-0.8,1.42,5.7,2,2
"Wheeler, Zack",2019-06-27,2019,4,28,1,95.8,2291,-0.8,1.32,7.1,0,0
"Wheeler, Zack",2019-06-27,2019,4,27,10,98.2,2296,-0.72,1.11,7.1,3,2
"Wheeler, Zack",2019-06-27,2019,4,27,7,96.9,2391,-0.95,1.33,6.9,3,2
