player_name,game_date,season,pitch_type,inning,at_bat_number,pitch_number,release_speed,release_spin_rate,pfx_x,pfx_z,release_extension,balls,strikes
"Cole, Gerrit",2022-06-20,2022,FF,5,33,6,97.6,2450,-0.94,1.66,6.7,3,2
"Cole, Gerrit",2022-06-20,2022,FF,5,33,5,97.2,2370,-0.74,1.77,6.6,3,1
"Cole, Gerrit",2022-06-20,2022,FF,5,33,4,97.4,2472,-1.13,1.62,6.6,2,1
"Cole, Gerrit",2022-06-20,2022,FC,5,33,3,92,2482,0.34,0.88,6.2,1,1
"Cole, Gerrit",2022-06-20,2022,FC,5,33,2,92.5,2465,0.19,0.73,6.3,0,1
"Cole, Gerrit",2022-06-20,2022,KC,5,33,1,83.8,2824,0.66,-0.72,6.2,0,0
"Cole, Gerrit",2022-06-20,2022,FF,5,32,5,96.3,2411,-0.79,1.74,6.6,2,2
"Cole, Gerrit",2022-06-20,2022,SL,5,32,4,89.4,2586,0.47,0.12,6.3,1,2
"Cole, Gerrit",2022-06-20,2022,FF,5,32,3,96.8,2403,-0.75,1.74,6.5,1,1
"Cole, Gerrit",2022-06-20,2022,FC,5,32,2,93.5,2404,0.06,0.61,6.5,1,0
"Cole, Gerrit",2022-06-20,2022,FF,5,32,1,95.9,2344,-0.99,1.58,6.5,0,0
"Cole, Gerrit",2022-06-20,2022,CH,4,26,1,91.5,1570,-1.1,0.98,6.7,0,0
"Cole, Gerrit",2022-06-20,2022,SL,4,25,4,90.1,2519,0.46,0.07,6.3,1,2
"Cole, Gerrit",2022-06-20,2022,FF,4,25,3,98.3,2500,-0.72,1.73,6.5,1,1
"Cole, Gerrit",2022-06-20,2022,FF,4,25,2,97.3,2459,-1.06,1.42,6.5,0,1
"Cole, Gerrit",2022-06-20,2022,FC,4,25,1,94.4,2519,-0.04,0.87,6.5,0,0
"Cole, Gerrit",2022-06-20,2022,SL,4,24,6,89.6,2537,0.43,-0.06,6.4,2,2
"Cole, Gerrit",2022-06-20,2022,FF,4,24,5,98.5,2486,-1.14,1.7,6.3,2,2
"Cole, Gerrit",2022-06-20,2022,FF,4,24,4,97,2452,-1.03,1.71,6.5,2,1
"Cole, Gerrit",2022-06-20,2022,FF,4,24,3,96.6,2412,-0.9,1.72,6.4,1,1
"Cole, Gerrit",2022-06-20,2022,FF,4,24,2,96,2399,-1.07,1.69,6.6,0,1
"Cole, Gerrit",2022-06-20,2022,SL,4,24,1,88.4,2598,0.42,0.28,6.2,0,0
"Cole, Gerrit",2022-06-20,2022,FF,3,20,6,98.8,2342,-1.11,1.5,6.7,3,2
"Cole, Gerrit",2022-06-20,2022,FF,3,20,5,98.2,2496,-0.87,1.73,6.6,3,1
"Cole, Gerrit",2022-06-20,2022,FF,3,20,4,97.6,2462,-0.64,1.8,6.6,3,0
"Cole, Gerrit",2022-06-20,2022,FF,3,20,3,96.7,2418,-0.52,1.71,6.6,2,0
"Cole, Gerrit",2022-06-20,2022,SL,3,20,2,90.2,2571,0.53,0.03,6.5,1,0
"Cole, Gerrit",2022-06-20,2022,FC,3,20,1,93.4,2472,0.22,0.8,6.4,0,0
"Cole, Gerrit",2022-06-20,2022,SL,3,19,5,89.9,2644,0.47,0.24,6.5,2,2
"Cole, Gerrit",2022-06-20,2022,SL,3,19,4,88.8,2618,0.53,-0.22,6.4,1,2
"Cole, Gerrit",2022-06-20,2022,KC,3,19,3,82.1,2756,1.13,-1.22,6.4,1,1
"Cole, Gerrit",2022-06-20,2022,FF,3,19,2,96.1,2438,-1.01,1.77,6.6,1,0
"Cole, Gerrit",2022-06-20,2022,SL,3,19,1,87.4,2677,0.68,-0.24,6.4,0,0
"Cole, Gerrit",2022-06-20,2022,FF,3,18,4,96.4,2424,-1.19,1.61,6.5,1,2
"Cole, Gerrit",2022-06-20,2022,CH,3,18,3,89.9,1557,-1.42,0.43,6.6,1,1
"Cole, Gerrit",2022-06-20,2022,KC,3,18,2,81.8,2721,0.97,-1,6.1,1,0
"Cole, Gerrit",2022-06-20,2022,FF,3,18,1,95.9,2504,-0.97,1.95,6.6,0,0
"Cole, Gerrit",2022-06-20,2022,FF,2,14,6,98.5,2504,-0.84,1.79,6.7,3,2
"Cole, Gerrit",2022-06-20,2022,FF,2,14,5,97.4,2350,-0.81,1.72,6.6,3,1
"Cole, Gerrit",2022-06-20,2022,SL,2,14,4,88.9,2487,0.53,-0.16,6.4,2,1
"Cole, Gerrit",2022-06-20,2022,SL,2,14,3,90.2,2542,0.29,0.33,6.3,1,1
"Cole, Gerrit",2022-06-20,2022,KC,2,14,2,83.7,2856,1.01,-1.22,6.4,1,0
"Cole, Gerrit",2022-06-20,2022,FF,2,14,1,97.3,2435,-0.58,1.94,6.6,0,0
"Cole, Gerrit",2022-06-20,2022,FF,2,13,4,98.8,2442,-1.07,1.39,6.5,1,2
"Cole, Gerrit",2022-06-20,2022,KC,2,13,3,85.1,2864,1.01,-1.15,6.3,1,1
"Cole, Gerrit",2022-06-20,2022,FF,2,13,2,96.9,2408,-0.97,1.61,6.3,0,1
"Cole, Gerrit",2022-06-20,2022,FF,2,13,1,97.2,2373,-0.89,1.64,6.5,0,0
"Cole, Gerrit",2022-06-20,2022,FF,2,12,5,97.8,2498,-0.74,1.68,6.6,1,2
"Cole, Gerrit",2022-06-20,2022,FF,2,12,4,97.3,2344,-0.88,1.59,6.4,1,2
"Cole, Gerrit",2022-06-20,2022,FF,2,12,3,96.7,2398,-0.79,1.71,6.4,1,1
"Cole, Gerrit",2022-06-20,2022,FC,2,12,2,92.1,2441,-0.32,0.93,6.4,0,1
"Cole, Gerrit",2022-06-20,2022,FF,2,12,1,95.8,2300,-1.01,1.72,6.7,0,0
"Cole, Gerrit",2022-06-20,2022,FF,1,8,6,97.8,2402,-0.85,1.55,6.5,2,2
"Cole, Gerrit",2022-06-20,2022,FF,1,8,5,97.9,2363,-0.88,1.66,6.6,2,2
"Cole, Gerrit",2022-06-20,2022,FF,1,8,4,97.7,2417,-0.81,1.55,6.4,1,2
"Cole, Gerrit",2022-06-20,2022,SL,1,8,3,89.6,2539,0.43,-0.08,6.3,1,1
"Cole, Gerrit",2022-06-20,2022,SL,1,8,2,89.5,2525,0.42,-0.01,6.4,0,1
"Cole, Gerrit",2022-06-20,2022,SL,1,8,1,88.6,2629,0.57,0.1,6.2,0,0
"Cole, Gerrit",2022-06-20,2022,CH,1,7,6,90.2,1455,-0.75,1.42,6.6,3,2
"Cole, Gerrit",2022-06-20,2022,CH,1,7,5,89.5,NA,-1.01,1.26,6.5,2,2
"Cole, Gerrit",2022-06-20,2022,FF,1,7,4,97.3,2396,-1.04,1.61,6.4,1,2
"Cole, Gerrit",2022-06-20,2022,SL,1,7,3,90,2601,0.5,0.22,6.2,1,1
"Cole, Gerrit",2022-06-20,2022,SL,1,7,2,89.5,2446,0.29,0.39,6.5,0,1
"Cole, Gerrit",2022-06-20,2022,FF,1,7,1,96.5,2339,-0.77,1.64,6.5,0,0
"Cole, Gerrit",2022-06-20,2022,SL,1,6,1,87.5,2574,0.52,0.08,6.3,0,0
"Cole, Gerrit",2022-06-20,2022,SL,1,5,7,88.1,2663,0.51,0.07,6.3,2,2
"Cole, Gerrit",2022-06-20,2022,SL,1,5,6,88.3,2663,0.51,-0.26,6.1,2,2
"Cole, Gerrit",2022-06-20,2022,FF,1,5,5,98.3,2367,-0.73,1.53,6.4,1,2
"Cole, Gerrit",2022-06-20,2022,FF,1,5,4,97.7,2453,-0.97,1.64,6.5,1,2
"Cole, Gerrit",2022-06-20,2022,SL,1,5,3,88.8,2597,0.62,0.22,6.3,1,1
"Cole, Gerrit",2022-06-20,2022,FF,1,5,2,96.2,2438,-1.06,1.78,6.5,1,0
"Cole, Gerrit",2022-06-20,2022,FF,1,5,1,97,2429,-1.02,1.68,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,FF,7,45,5,99.4,2422,-0.71,1.47,6.5,2,2
"Cole, Gerrit",2022-06-25,2022,SL,7,45,4,91.3,2615,0.32,0.36,6.3,1,2
"Cole, Gerrit",2022-06-25,2022,KC,7,45,3,82.9,2770,0.79,-1.13,6.2,1,1
"Cole, Gerrit",2022-06-25,2022,SL,7,45,2,89.2,2596,0.39,-0.16,6.2,1,0
"Cole, Gerrit",2022-06-25,2022,FF,7,45,1,98.8,2503,-0.85,1.43,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,7,44,2,99.7,2578,-0.9,1.43,6.6,1,0
"Cole, Gerrit",2022-06-25,2022,FF,7,44,1,97.2,2565,-1.04,1.45,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,KC,7,43,5,83.6,2863,0.67,-0.94,6.3,1,2
"Cole, Gerrit",2022-06-25,2022,KC,7,43,4,81.7,2886,0.98,-1.2,6.2,1,2
"Cole, Gerrit",2022-06-25,2022,FF,7,43,3,99.6,2386,-1.29,1.38,6.6,1,1
"Cole, Gerrit",2022-06-25,2022,SL,7,43,2,88.8,2558,0.25,0.24,6.5,1,0
"Cole, Gerrit",2022-06-25,2022,SL,7,43,1,90.1,2541,0.23,0.16,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,CH,7,42,7,91.6,1404,-1.25,0.94,6.4,2,2
"Cole, Gerrit",2022-06-25,2022,FF,7,42,6,99.2,2522,-0.79,1.66,6.7,2,2
"Cole, Gerrit",2022-06-25,2022,CH,7,42,5,91.1,1394,-1.03,0.56,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,7,42,4,99.1,2544,-1.07,1.41,6.6,1,2
"Cole, Gerrit",2022-06-25,2022,SL,7,42,3,89.2,2642,0.46,0.04,6.4,1,1
"Cole, Gerrit",2022-06-25,2022,CH,7,42,2,90.6,1561,-1.13,1.03,6.7,0,1
"Cole, Gerrit",2022-06-25,2022,FF,7,42,1,97.7,2406,-0.77,1.35,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,6,38,5,99.5,2538,-1.09,1.57,6.5,2,2
"Cole, Gerrit",2022-06-25,2022,FF,6,38,4,99.1,2588,-0.89,1.54,6.6,2,1
"Cole, Gerrit",2022-06-25,2022,CH,6,38,3,92.6,1684,-1.07,0.74,6.5,2,0
"Cole, Gerrit",2022-06-25,2022,CH,6,38,2,91,1736,-1.38,0.74,6.7,1,0
"Cole, Gerrit",2022-06-25,2022,KC,6,38,1,82.8,2878,0.79,-0.94,6.1,0,0
"Cole, Gerrit",2022-06-25,2022,FF,6,37,3,99.1,2371,-0.86,1.35,6.5,0,2
"Cole, Gerrit",2022-06-25,2022,CH,6,37,2,91.7,1610,-1.07,0.88,6.7,0,1
"Cole, Gerrit",2022-06-25,2022,FF,6,37,1,98.2,2482,-0.85,1.38,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,6,36,4,99.5,2561,-1.02,1.5,6.6,2,1
"Cole, Gerrit",2022-06-25,2022,FF,6,36,3,97,2371,-1.05,1.43,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,FF,6,36,2,99.2,2575,-1.03,1.64,6.6,1,0
"Cole, Gerrit",2022-06-25,2022,KC,6,36,1,83.7,2807,1.04,-1.15,5.9,0,0
"Cole, Gerrit",2022-06-25,2022,FF,5,32,1,98.9,2526,-0.91,1.41,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,5,31,4,99.9,2460,-0.76,1.41,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,5,31,3,98.7,2428,-0.75,1.33,6.6,1,1
"Cole, Gerrit",2022-06-25,2022,FF,5,31,2,98,2498,-0.7,1.45,6.5,1,0
"Cole, Gerrit",2022-06-25,2022,SL,5,31,1,89.5,2687,0.43,0.19,6.3,0,0
"Cole, Gerrit",2022-06-25,2022,FF,5,30,2,97.3,2468,-0.88,1.44,6.4,0,1
"Cole, Gerrit",2022-06-25,2022,SL,5,30,1,87.5,2688,0.6,-0.15,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,FF,5,29,4,98,2570,-0.94,1.51,6.5,2,1
"Cole, Gerrit",2022-06-25,2022,FF,5,29,3,98.1,2479,-1.17,1.63,6.5,2,0
"Cole, Gerrit",2022-06-25,2022,FF,5,29,2,97.7,2528,-1.1,1.76,6.4,1,0
"Cole, Gerrit",2022-06-25,2022,KC,5,29,1,83.5,2897,0.79,-0.92,6.2,0,0
"Cole, Gerrit",2022-06-25,2022,FF,5,28,3,98.4,2475,-1.14,1.47,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,CH,5,28,2,90.2,1520,-1.03,1.09,6.6,0,1
"Cole, Gerrit",2022-06-25,2022,FF,5,28,1,97.1,2489,-1,1.61,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,4,24,3,99.1,2549,-1.03,1.56,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,CH,4,24,2,91.9,1559,-1.5,0.77,6.8,1,0
"Cole, Gerrit",2022-06-25,2022,FF,4,24,1,99.3,2460,-0.93,1.54,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,SL,4,23,5,90.4,2698,0.49,0.18,6.4,2,2
"Cole, Gerrit",2022-06-25,2022,KC,4,23,4,84.1,2975,0.99,-1.18,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,4,23,3,98.4,2501,-1.02,1.27,6.3,1,1
"Cole, Gerrit",2022-06-25,2022,FF,4,23,2,99.4,2478,-1.31,1.36,6.6,1,0
"Cole, Gerrit",2022-06-25,2022,FC,4,23,1,92.1,2436,-0.54,0.97,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,SL,4,22,1,87.8,2734,0.58,-0.3,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,FF,3,18,6,100.2,2430,-0.84,1.37,6.5,2,2
"Cole, Gerrit",2022-06-25,2022,KC,3,18,5,86.2,2950,0.58,-0.95,6.3,2,2
"Cole, Gerrit",2022-06-25,2022,FF,3,18,4,99.6,2464,-0.9,1.53,6.4,2,1
"Cole, Gerrit",2022-06-25,2022,FF,3,18,3,99.3,2454,-1.06,1.42,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,FC,3,18,2,93.7,2610,0.16,0.74,6.3,1,0
"Cole, Gerrit",2022-06-25,2022,FC,3,18,1,93.4,2525,-0.27,0.87,6.2,0,0
"Cole, Gerrit",2022-06-25,2022,SL,3,17,1,90.3,2841,0.57,-0.07,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,SL,3,16,4,90.1,2619,0.22,0.15,6.4,1,2
"Cole, Gerrit",2022-06-25,2022,SL,3,16,3,89.9,2666,0.34,0.24,6.5,0,2
"Cole, Gerrit",2022-06-25,2022,FF,3,16,2,98,2495,-1.05,1.62,6.6,0,1
"Cole, Gerrit",2022-06-25,2022,FF,3,16,1,98.1,2488,-0.95,1.37,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,KC,2,12,7,85.4,2948,0.83,-0.68,6.3,2,2
"Cole, Gerrit",2022-06-25,2022,FF,2,12,6,99.9,2469,-1.13,1.03,6.5,2,2
"Cole, Gerrit",2022-06-25,2022,FF,2,12,5,100.2,2487,-1.01,1.41,6.5,2,2
"Cole, Gerrit",2022-06-25,2022,FF,2,12,4,99.6,2327,-0.75,1.49,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,SL,2,12,3,91.1,2619,0.41,0.24,6.5,0,2
"Cole, Gerrit",2022-06-25,2022,SL,2,12,2,90.3,2659,0.54,0.06,6.4,0,1
"Cole, Gerrit",2022-06-25,2022,FF,2,12,1,99.1,2482,-0.85,1.62,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,FF,2,11,6,100,2510,-1.04,1.65,6.5,3,2
"Cole, Gerrit",2022-06-25,2022,FF,2,11,5,99.4,2499,-1.04,1.49,6.5,3,1
"Cole, Gerrit",2022-06-25,2022,FF,2,11,4,98.4,2439,-0.83,1.7,6.3,2,1
"Cole, Gerrit",2022-06-25,2022,FF,2,11,3,98.4,2425,-0.96,1.56,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,FF,2,11,2,98.6,2519,-0.81,1.58,6.8,1,0
"Cole, Gerrit",2022-06-25,2022,KC,2,11,1,84.6,2919,0.49,-0.91,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,FF,2,10,3,98.7,2411,-0.87,1.46,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,SL,2,10,2,89.8,2617,0.22,0.44,6.3,1,0
"Cole, Gerrit",2022-06-25,2022,FC,2,10,1,90.4,2632,0.22,0.41,6.4,0,0
"Cole, Gerrit",2022-06-25,2022,FF,2,9,6,98.7,2479,-0.94,1.66,6.5,3,2
"Cole, Gerrit",2022-06-25,2022,FF,2,9,5,98.6,2472,-0.87,1.44,6.4,3,1
"Cole, Gerrit",2022-06-25,2022,FF,2,9,4,97.9,2436,-0.86,1.4,6.5,2,1
"Cole, Gerrit",2022-06-25,2022,FC,2,9,3,91.4,2388,0.22,0.72,6.2,1,1
"Cole, Gerrit",2022-06-25,2022,KC,2,9,2,86,2833,0.58,-0.92,6.3,1,0
"Cole, Gerrit",2022-06-25,2022,CH,2,9,1,89.9,1581,-0.79,0.96,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,1,4,6,100.1,2600,-1.04,1.42,6.3,1,2
"Cole, Gerrit",2022-06-25,2022,KC,1,4,5,83,2874,0.89,-0.76,6.2,1,2
"Cole, Gerrit",2022-06-25,2022,FF,1,4,4,99.5,2596,-0.8,1.49,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,1,4,3,98.7,2537,-0.89,1.45,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,FC,1,4,2,92.6,2600,-0.07,0.68,6.2,0,1
"Cole, Gerrit",2022-06-25,2022,CH,1,4,1,92.2,1546,-1.04,1.18,6.7,0,0
"Cole, Gerrit",2022-06-25,2022,SL,1,3,3,89.3,2622,0.34,0.25,6.2,0,2
"Cole, Gerrit",2022-06-25,2022,FF,1,3,2,99.1,2439,-0.86,1.42,6.6,0,1
"Cole, Gerrit",2022-06-25,2022,FF,1,3,1,97.6,2444,-0.78,1.52,6.6,0,0
"Cole, Gerrit",2022-06-25,2022,FF,1,2,5,98.6,2410,-0.95,1.45,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,1,2,4,100.6,2513,-0.96,1.42,6.5,1,2
"Cole, Gerrit",2022-06-25,2022,FF,1,2,3,98.2,2504,-1.1,1.54,6.5,1,1
"Cole, Gerrit",2022-06-25,2022,FC,1,2,2,92.8,2519,-0.33,0.82,6.2,0,1
"Cole, Gerrit",2022-06-25,2022,FF,1,2,1,97.8,2527,-0.97,1.51,6.5,0,0
"Cole, Gerrit",2022-06-25,2022,FF,1,1,5,98.7,2486,-0.95,1.61,6.6,3,1
"Cole, Gerrit",2022-06-25,2022,FF,1,1,4,98.8,2495,-0.89,1.64,6.6,2,1
"Cole, Gerrit",2022-06-25,2022,SL,1,1,3,88.7,2671,0.5,-0.19,6.4,2,0
"Cole, Gerrit",2022-06-25,2022,FF,1,1,2,97.4,2521,-0.97,1.49,6.5,1,0
"Cole, Gerrit",2022-06-25,2022,FF,1,1,1,98.1,2518,-0.89,1.56,6.6,0,0
"Cole, Gerrit",2022-07-02,2022,FF,6,54,5,97.1,2372,-0.65,1.52,6.5,2,2
"Cole, Gerrit",2022-07-02,2022,SL,6,54,4,88.6,2666,0.34,0.04,6.4,2,1
"Cole, Gerrit",2022-07-02,2022,SL,6,54,3,89.4,2579,0.47,-0.02,6.4,1,1
"Cole, Gerrit",2022-07-02,2022,SL,6,54,2,90.1,2366,0.38,0.36,6.2,1,0
"Cole, Gerrit",2022-07-02,2022,SL,6,54,1,88.3,2534,0.45,0.11,6.2,0,0
"Cole, Gerrit",2022-07-02,2022,FF,6,53,5,97.3,2412,-1.04,1.66,6.6,3,1
"Cole, Gerrit",2022-07-02,2022,FF,6,53,4,98.3,2417,-0.89,1.68,6.5,3,0
"Cole, Gerrit",2022-07-02,2022,CH,6,53,3,89.6,1403,-0.72,1.24,6.7,2,0
"Cole, Gerrit",2022-07-02,2022,FF,6,53,2,97.2,2325,-1.02,1.48,6.5,1,0
"Cole, Gerrit",2022-07-02,2022,KC,6,53,1,80.2,2796,0.92,-1.29,6.1,0,0
"Cole, Gerrit",2022-07-02,2022,FF,6,52,8,97.8,2439,-1.06,1.54,6.4,2,2
"Cole, Gerrit",2022-07-02,2022,SL,6,52,7,87.9,2625,0.56,0.17,6.2,2,2
"Cole, Gerrit",2022-07-02,2022,SL,6,52,6,89,2558,0.42,0.02,6.3,1,2
"Cole, Gerrit",2022-07-02,2022,CH,6,52,5,87.9,1457,-0.96,0.67,6.4,1,2
"Cole, Gerrit",2022-07-02,2022,FF,6,52,4,97.1,2490,-0.68,1.53,6.4,1,2
"Cole, Gerrit",2022-07-02,2022,KC,6,52,3,80.1,2781,1.18,-1.18,6.1,1,1
"Cole, Gerrit",2022-07-02,2022,CH,6,52,2,88.1,1323,-1.12,0.93,6.4,0,1
"Cole, Gerrit",2022-07-02,2022,FF,6,52,1,96.3,2424,-0.7,1.72,6.3,0,0
"Cole, Gerrit",2022-07-02,2022,SL,5,43,2,89.9,2628,0.21,0.24,6.4,1,0
"Cole, Gerrit",2022-07-02,2022,CH,5,43,1,91.2,1604,-0.92,0.46,6.6,0,0
"Cole, Gerrit",2022-07-02,2022,FF,5,42,7,98.6,2533,-1.05,1.4,6.5,3,2
"Cole, Gerrit",2022-07-02,2022,SL,5,42,6,90.8,2703,0.28,0.16,6.4,2,2
"Cole, Gerrit",2022-07-02,2022,FF,5,42,5,100,2611,-1.01,1.35,6.5,2,2
"Cole, Gerrit",2022-07-02,2022,FF,5,42,4,98.1,2476,-1.04,1.35,6.5,2,1
"Cole, Gerrit",2022-07-02,2022,FF,5,42,3,99,2534,-0.88,1.55,6.3,1,1
"Cole, Gerrit",2022-07-02,2022,FF,5,42,2,97.3,2404,-1.01,1.53,6.5,1,0
"Cole, Gerrit",2022-07-02,2022,CH,5,42,1,90.5,1575,-0.51,1.34,6.5,0,0
"Cole, Gerrit",2022-07-02,2022,FF,5,41,3,97.6,2503,-1,1.31,6.6,2,0
"Cole, Gerrit",2022-07-02,2022,KC,5,41,2,82.6,2820,1.02,-0.95,6.2,1,0
"Cole, Gerrit",2022-07-02,2022,FF,5,41,1,97.1,2489,-0.69,1.35,6.4,0,0
"Cole, Gerrit",2022-07-02,2022,FF,4,37,6,98.1,2412,-0.58,1.29,6.5,3,2
"Cole, Gerrit",2022-07-02,2022,FF,4,37,5,98.9,2411,-0.67,1.31,6.4,3,1
"Cole, Gerrit",2022-07-02,2022,KC,4,37,4,83.2,2801,0.98,-1.14,6.3,2,1
"Cole, Gerrit",2022-07-02,2022,FF,4,37,3,99.2,2516,-0.94,1.49,6.5,2,0
"Cole, Gerrit",2022-07-02,2022,FF,4,37,2,98.3,2468,-1,1.3,6.4,1,0
"Cole, Gerrit",2022-07-02,2022,FF,4,37,1,98.3,2513,-0.93,1.4,6.4,0,0
"Cole, Gerrit",2022-07-02,2022,FF,4,36,6,100.1,2546,-0.76,1.39,6.4,2,2
"Cole, Gerrit",2022-07-02,2022,FF,4,36,5,99,2522,-0.79,1.37,6.4,2,2
"Cole, Gerrit",2022-07-02,2022,FF,4,36,4,99.6,2546,-0.73,1.5,6.3,1,2
"Cole, Gerrit",2022-07-02,2022,SL,4,36,3,89.5,2670,0.32,0.1,6.3,0,2
"Cole, Gerrit",2022-07-02,2022,FF,4,36,2,99.5,2492,-0.68,1.28,6.5,0,1
"Cole, Gerrit",2022-07-02,2022,KC,4,36,1,81.7,2891,0.86,-1.15,6.3,0,0
"Cole, Gerrit",2022-07-02,2022,CH,4,35,4,90.9,1581,-1.38,0.91,6.5,2,1
"Cole, Gerrit",2022-07-02,2022,CH,4,35,3,91.2,1644,-1.37,0.98,6.5,2,0
"Cole, Gerrit",2022-07-02,2022,FF,4,35,2,98,2513,-1.06,1.69,6.5,1,0
"Cole, Gerrit",2022-07-02,2022,FF,4,35,1,97.2,2516,-0.89,1.58,6.3,0,0
"Cole, Gerrit",2022-07-02,2022,KC,4,34,4,83.4,2882,1.1,-0.96,6.3,1,2
"Cole, Gerrit",2022-07-02,2022,SL,4,34,3,89.9,2615,0.41,0.1,6.3,1,1
"Cole, Gerrit",2022-07-02,2022,FF,4,34,2,98.3,2409,-0.67,1.3,6.4,0,1
"Cole, Gerrit",2022-07-02,2022,FF,4,34,1,98.2,2421,-1.03,1.44,6.4,0,0
"Cole, Gerrit",2022-07-02,2022,FF,3,29,4,99.5,2446,-0.75,1.48,6.6,1,2
"Cole, Gerrit",2022-07-02,2022,FF,3,29,3,98.4,2462,-0.94,1.32,6.5,1,1
"Cole, Gerrit",2022-07-02,2022,FF,3,29,2,98.1,2498,-0.8,1.64,6.2,0,1
"Cole, Gerrit",2022-07-02,2022,FF,3,29,1,97,2418,-0.85,1.47,6.4,0,0
"Cole, Gerrit",2022-07-02,2022,FF,3,28,6,99.1,2390,-0.7,1.45,6.3,3,2
"Cole, Gerrit",2022-07-02,2022,CH,3,28,5,91.7,1364,-0.82,0.68,6.6,3,1
"Cole, Gerrit",2022-07-02,2022,FF,3,28,4,97.9,2360,-0.87,1.38,6.5,3,0
"Cole, Gerrit",2022-07-02,2022,CH,3,28,3,89.8,1382,-1.03,0.86,6.4,2,0
"Cole, Gerrit",2022-07-02,2022,KC,3,28,2,81.9,2873,0.91,-1.1,6.1,1,0
"Cole, Gerrit",2022-07-02,2022,CH,3,28,1,89.4,1310,-0.93,0.77,6.5,0,0
"Cole, Gerrit",2022-07-02,2022,SL,3,27,4,89.4,2548,0.33,0.22,6.3,0,2
"Cole, Gerrit",2022-07-02,2022,FF,3,27,3,97.6,2333,-0.83,1.47,6.3,0,2
"Cole, Gerrit",2022-07-02,2022,FF,3,27,2,96.2,2481,-1.04,1.52,6.3,0,1
"Cole, Gerrit",2022-07-02,2022,KC,3,27,1,82.7,2835,0.88,-1.33,6.2,0,0
"Cole, Gerrit",2022-07-02,2022,SL,3,26,5,89.2,2642,0.53,-0.05,6.3,2,2
"Cole, Gerrit",2022-07-02,2022,FF,3,26,4,97.8,2388,-0.95,1.52,6.3,1,2
"Cole, Gerrit",2022-07-02,2022,KC,3,26,3,81.5,2764,0.86,-1.27,6.1,1,1
"Cole, Gerrit",2022-07-02,2022,FF,3,26,2,95.3,2328,-0.77,1.43,6.5,1,0
"Cole, Gerrit",2022-07-02,2022,FF,3,26,1,97.4,2484,-0.92,1.6,6.5,0,0
"Cole, Gerrit",2022-07-02,2022,SL,2,17,4,90.7,2572,0.48,0.11,6.3,1,2
"Cole, Gerrit",2022-07-02,2022,SL,2,17,3,89.9,2670,0.5,0.06,6.3,1,1
"Cole, Gerrit",2022-07-02,2022,FF,2,17,2,98.3,2446,-0.57,1.41,6.4,0,1
"Cole, Gerrit",2022-07-02,2022,FF,2,17,1,97.8,2421,-0.81,1.42,6.3,0,0
"Cole, Gerrit",2022-07-02,2022,FF,2,16,6,99,2501,-0.85,1.44,6.3,3,2
"Cole, Gerrit",2022-07-02,2022,FF,2,16,5,97.7,2467,-0.81,1.51,6.4,3,1
"Cole, Gerrit",2022-07-02,2022,KC,2,16,4,81.8,2757,0.75,-0.99,6,2,1
"Cole, Gerrit",2022-07-02,2022,FF,2,16,3,99.5,2456,-1.03,1.41,6.4,1,1
"Cole, Gerrit",2022-07-02,2022,FF,2,16,2,97.8,2498,-0.98,1.49,6.2,1,0
"Cole, Gerrit",2022-07-02,2022,FF,2,16,1,97.9,2514,-0.91,1.54,6.4,0,0
"Cole, Gerrit",2022-07-02,2022,FF,2,15,5,98,2541,-0.93,1.41,6.4,2,2
"Cole, Gerrit",2022-07-02,2022,SL,2,15,4,88.9,2676,0.36,-0.31,6,1,2
